marca,supermercado,categoria,precio,prediction
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1390.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1790.0,0
MALLOA,SANTA ISABEL,Lacteos y Congelados,890.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2930.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,1490.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,3290.0,0
COLLICO,SANTA ISABEL,Lacteos y Congelados,1510.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1530.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1790.0,0
ESMERALDA,SANTA ISABEL,Lacteos y Congelados,750.0,0
POMAROLA,SANTA ISABEL,Lacteos y Congelados,850.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,680.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1490.0,0
LUCCHETTI,SANTA ISABEL,Lacteos y Congelados,1130.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,530.0,0
TUCAPEL,SANTA ISABEL,Lacteos y Congelados,5610.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,2830.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3490.0,0
CHEF,SANTA ISABEL,Lacteos y Congelados,8410.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,3110.0,0
MAXIMA,SANTA ISABEL,Lacteos y Congelados,1520.0,0
DAILY,SANTA ISABEL,Lacteos y Congelados,1550.0,0
EXOTIC FOOD,SANTA ISABEL,Lacteos y Congelados,1043.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,608.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,790.0,0
SAN JOSE,SANTA ISABEL,Lacteos y Congelados,1360.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2370.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,490.0,0
NESTLE,SANTA ISABEL,Lacteos y Congelados,1990.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,870.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,700.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1890.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,14190.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1210.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,1200.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,720.0,0
CORN FLAKES,SANTA ISABEL,Lacteos y Congelados,4150.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2000.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,632.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,2590.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1750.0,0
ESMERALDA,SANTA ISABEL,Lacteos y Congelados,2190.0,0
COSTA,SANTA ISABEL,Lacteos y Congelados,1690.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,5970.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,720.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,630.0,0
QUAKER,SANTA ISABEL,Lacteos y Congelados,3490.0,0
HELLMANNS,SANTA ISABEL,Lacteos y Congelados,2990.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,2650.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,9790.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1890.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,690.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,3990.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,900.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,1490.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
IANSA,SANTA ISABEL,Lacteos y Congelados,2390.0,0
TALLIANI,SANTA ISABEL,Lacteos y Congelados,1000.0,0
GOLD,SANTA ISABEL,Lacteos y Congelados,6590.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1990.0,0
MARUCHAN,SANTA ISABEL,Lacteos y Congelados,740.0,0
CLUB,SANTA ISABEL,Lacteos y Congelados,3550.0,0
IMPERIAL,SANTA ISABEL,Lacteos y Congelados,2650.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,570.0,0
LOBOS,SANTA ISABEL,Lacteos y Congelados,670.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,1340.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,680.0,0
MARUCHAN,SANTA ISABEL,Lacteos y Congelados,720.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,530.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,410.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,1890.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
KRAFT,SANTA ISABEL,Lacteos y Congelados,4880.0,0
HELLMANNS,SANTA ISABEL,Lacteos y Congelados,4250.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,510.0,0
IANSA,SANTA ISABEL,Lacteos y Congelados,7350.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3590.0,0
NESCAFE DOLCE GUSTO,SANTA ISABEL,Lacteos y Congelados,4790.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,2650.0,0
NATUREZZA,SANTA ISABEL,Lacteos y Congelados,510.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
NATUR,SANTA ISABEL,Lacteos y Congelados,1330.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,970.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,900.0,0
MARTINI,SANTA ISABEL,Lacteos y Congelados,2230.0,0
IANSA AGRO,SANTA ISABEL,Lacteos y Congelados,3190.0,0
ALUSWEET,SANTA ISABEL,Lacteos y Congelados,3730.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,950.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,2340.0,0
MILDRED TEA,SANTA ISABEL,Lacteos y Congelados,800.0,0
WASIL,SANTA ISABEL,Lacteos y Congelados,1450.0,0
CRUZEIRO,SANTA ISABEL,Lacteos y Congelados,3320.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2710.0,0
LUCCHETTI,SANTA ISABEL,Lacteos y Congelados,810.0,0
LEFERSA,SANTA ISABEL,Lacteos y Congelados,2380.0,0
ROBINSON CRUSOE,SANTA ISABEL,Lacteos y Congelados,3590.0,0
LOBOS,SANTA ISABEL,Lacteos y Congelados,2090.0,0
WASIL,SANTA ISABEL,Lacteos y Congelados,2170.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1790.0,0
LOBOS,SANTA ISABEL,Lacteos y Congelados,1510.0,0
REGIMEL,SANTA ISABEL,Lacteos y Congelados,1400.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,950.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,830.0,0
THE WILD FOODS,SANTA ISABEL,Lacteos y Congelados,5610.0,0
IANSA AGRO,SANTA ISABEL,Lacteos y Congelados,2890.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1990.0,0
MARUCHAN,SANTA ISABEL,Lacteos y Congelados,1340.0,0
MARUCHAN,SANTA ISABEL,Lacteos y Congelados,1340.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,3290.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,8850.0,0
HAITI,SANTA ISABEL,Lacteos y Congelados,5400.0,0
NATURA,SANTA ISABEL,Lacteos y Congelados,2790.0,0
NESTLE,SANTA ISABEL,Lacteos y Congelados,6000.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,1790.0,0
NATUREZZA,SANTA ISABEL,Lacteos y Congelados,510.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,608.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,1860.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,830.0,0
NATUR,SANTA ISABEL,Lacteos y Congelados,1330.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,900.0,0
CARICIA,SANTA ISABEL,Lacteos y Congelados,880.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,1340.0,0
IANSA AGRO,SANTA ISABEL,Lacteos y Congelados,1570.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,900.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,320.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,1090.0,0
EMBLEM,SANTA ISABEL,Lacteos y Congelados,2290.0,0
CHOCAPIC,SANTA ISABEL,Lacteos y Congelados,5950.0,0
SELECTA,SANTA ISABEL,Lacteos y Congelados,1650.0,0
GOLD,SANTA ISABEL,Lacteos y Congelados,4990.0,0
NATUR,SANTA ISABEL,Lacteos y Congelados,2650.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,1490.0,0
GOLD,SANTA ISABEL,Lacteos y Congelados,2990.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1750.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,700.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,2250.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1490.0,0
MAXIMA,SANTA ISABEL,Lacteos y Congelados,580.0,0
HEINZ,SANTA ISABEL,Lacteos y Congelados,3420.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,3370.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,1240.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,500.0,0
IANSA CERO K,SANTA ISABEL,Lacteos y Congelados,2090.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1820.0,0
CHINO,SANTA ISABEL,Lacteos y Congelados,1400.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1850.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2290.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,10890.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
IANSA,SANTA ISABEL,Lacteos y Congelados,1860.0,0
LONCOLECHE,SANTA ISABEL,Lacteos y Congelados,1450.0,0
MI TIERRA,SANTA ISABEL,Lacteos y Congelados,9560.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1200.0,0
VIOLA,SANTA ISABEL,Lacteos y Congelados,5290.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,870.0,0
COLA CAO,SANTA ISABEL,Lacteos y Congelados,3790.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,2890.0,0
ALUSWEET,SANTA ISABEL,Lacteos y Congelados,6890.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,1510.0,0
KRAFT,SANTA ISABEL,Lacteos y Congelados,1930.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,500.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,530.0,0
REGIMEL,SANTA ISABEL,Lacteos y Congelados,1550.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,2590.0,0
KRAFT,SANTA ISABEL,Lacteos y Congelados,2380.0,0
TERRA SANTA,SANTA ISABEL,Lacteos y Congelados,7850.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,2170.0,0
SAN JOSE,SANTA ISABEL,Lacteos y Congelados,1490.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,1200.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,5420.0,0
HEINZ,SANTA ISABEL,Lacteos y Congelados,2340.0,0
MIRAFLORES,SANTA ISABEL,Lacteos y Congelados,1150.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,2690.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,830.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,950.0,0
NESCAFE,SANTA ISABEL,Lacteos y Congelados,4330.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,700.0,0
LOBOS,SANTA ISABEL,Lacteos y Congelados,680.0,0
COFFEE MATE,SANTA ISABEL,Lacteos y Congelados,3790.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,790.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3990.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,840.0,0
FITNESS,SANTA ISABEL,Lacteos y Congelados,3210.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,2860.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,4670.0,0
SELECTA,SANTA ISABEL,Lacteos y Congelados,2070.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,700.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,4250.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1490.0,0
MUTTI,SANTA ISABEL,Lacteos y Congelados,3143.0,0
ROBINSON CRUSOE,SANTA ISABEL,Lacteos y Congelados,3690.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2330.0,0
TRIX,SANTA ISABEL,Lacteos y Congelados,640.0,0
ROBINSON CRUSOE,SANTA ISABEL,Lacteos y Congelados,1490.0,0
JB,SANTA ISABEL,Lacteos y Congelados,1530.0,0
WASIL,SANTA ISABEL,Lacteos y Congelados,1450.0,0
LA VIEJA FABRICA,SANTA ISABEL,Lacteos y Congelados,2390.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,580.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,500.0,0
EXOTIC FOOD,SANTA ISABEL,Lacteos y Congelados,1533.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,1170.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1490.0,0
KRAFT,SANTA ISABEL,Lacteos y Congelados,2430.0,0
COSTA,SANTA ISABEL,Lacteos y Congelados,1970.0,0
NESCAFE,SANTA ISABEL,Lacteos y Congelados,6550.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,4590.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2220.0,0
GOLD,SANTA ISABEL,Lacteos y Congelados,5490.0,0
BRAVO,SANTA ISABEL,Lacteos y Congelados,5660.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,900.0,0
WASIL,SANTA ISABEL,Lacteos y Congelados,1650.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,690.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1590.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,9790.0,0
KRAFT,SANTA ISABEL,Lacteos y Congelados,4770.0,0
IANSA,SANTA ISABEL,Lacteos y Congelados,2090.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,2860.0,0
ROBINSON CRUSOE,SANTA ISABEL,Lacteos y Congelados,1690.0,0
DAILY,SANTA ISABEL,Lacteos y Congelados,2488.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1890.0,0
LIVEAN,SANTA ISABEL,Lacteos y Congelados,820.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,1340.0,0
THE WILD FOODS,SANTA ISABEL,Lacteos y Congelados,15990.0,0
EXOTIC FOOD,SANTA ISABEL,Lacteos y Congelados,903.0,0
CARICIA,SANTA ISABEL,Lacteos y Congelados,880.0,0
DON JUAN,SANTA ISABEL,Lacteos y Congelados,1450.0,0
LUCCHETTI,SANTA ISABEL,Lacteos y Congelados,1130.0,0
HELLMANNS,SANTA ISABEL,Lacteos y Congelados,3490.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,2170.0,0
MIRAFLORES,SANTA ISABEL,Lacteos y Congelados,1150.0,0
NESCAFE,SANTA ISABEL,Lacteos y Congelados,10080.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,5990.0,0
VIOLA,SANTA ISABEL,Lacteos y Congelados,6390.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,950.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,450.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,630.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2490.0,0
DAROMA,SANTA ISABEL,Lacteos y Congelados,5920.0,0
WASIL,SANTA ISABEL,Lacteos y Congelados,1990.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,790.0,0
AMBROSOLI,SANTA ISABEL,Lacteos y Congelados,1280.0,0
GIADA,SANTA ISABEL,Lacteos y Congelados,6690.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,4250.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,250.0,0
ALCAFOOD,SANTA ISABEL,Lacteos y Congelados,6620.0,0
LUCCHETTI,SANTA ISABEL,Lacteos y Congelados,1920.0,0
COLLICO,SANTA ISABEL,Lacteos y Congelados,1610.0,0
TUCAPEL,SANTA ISABEL,Lacteos y Congelados,1240.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,2760.0,0
NATUR,SANTA ISABEL,Lacteos y Congelados,2660.0,0
SELLO ROJO,SANTA ISABEL,Lacteos y Congelados,5990.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,950.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3640.0,0
HELLMANNS,SANTA ISABEL,Lacteos y Congelados,1970.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,9990.0,0
DELICIOSA,SANTA ISABEL,Lacteos y Congelados,2590.0,0
IANSA CERO K,SANTA ISABEL,Lacteos y Congelados,3490.0,0
TUCAPEL,SANTA ISABEL,Lacteos y Congelados,970.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
MARTINI,SANTA ISABEL,Lacteos y Congelados,1320.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3090.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,2830.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,3110.0,0
NESCAFE,SANTA ISABEL,Lacteos y Congelados,9790.0,0
REGIMEL,SANTA ISABEL,Lacteos y Congelados,1550.0,0
AMBROSOLI,SANTA ISABEL,Lacteos y Congelados,419.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,1650.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,5420.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1330.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,680.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,2130.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,1200.0,0
SELECTA,SANTA ISABEL,Lacteos y Congelados,1650.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,608.0,0
CAROZZI,SANTA ISABEL,Lacteos y Congelados,950.0,0
MARLEY COFFEE,SANTA ISABEL,Lacteos y Congelados,11950.0,0
MARTINI,SANTA ISABEL,Lacteos y Congelados,1240.0,0
LA MOLISANA,SANTA ISABEL,Lacteos y Congelados,1294.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3260.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,670.0,0
COLA CAO,SANTA ISABEL,Lacteos y Congelados,2890.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,632.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1750.0,0
NATUREZZA,SANTA ISABEL,Lacteos y Congelados,510.0,0
LA VIEJA FABRICA,SANTA ISABEL,Lacteos y Congelados,2990.0,0
LOBOS,SANTA ISABEL,Lacteos y Congelados,1650.0,0
ANGELMO,SANTA ISABEL,Lacteos y Congelados,1550.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,2800.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1530.0,0
PANCHO VILLA,SANTA ISABEL,Lacteos y Congelados,1300.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1650.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,1200.0,0
ORJAS,SANTA ISABEL,Lacteos y Congelados,1390.0,0
QUAKER,SANTA ISABEL,Lacteos y Congelados,3730.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,500.0,0
MIRAFLORES,SANTA ISABEL,Lacteos y Congelados,1150.0,0
MIRAFLORES,SANTA ISABEL,Lacteos y Congelados,3070.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1530.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,5990.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,900.0,0
CRUZEIRO,SANTA ISABEL,Lacteos y Congelados,9870.0,0
NATUR,SANTA ISABEL,Lacteos y Congelados,1330.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1990.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,790.0,0
NATUR,SANTA ISABEL,Lacteos y Congelados,2650.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,4770.0,0
KELLOGGS,SANTA ISABEL,Lacteos y Congelados,2290.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,1200.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1080.0,0
CHEF,SANTA ISABEL,Lacteos y Congelados,16630.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1530.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,950.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,2990.0,0
MILO,SANTA ISABEL,Lacteos y Congelados,6020.0,0
VIVO,SANTA ISABEL,Lacteos y Congelados,900.0,0
LONCOLECHE,SANTA ISABEL,Lacteos y Congelados,3110.0,0
SOUL BAR,SANTA ISABEL,Lacteos y Congelados,2990.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1860.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,830.0,0
MAZZETTI,SANTA ISABEL,Lacteos y Congelados,2690.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,540.0,0
GOLD,SANTA ISABEL,Lacteos y Congelados,2990.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,500.0,0
MARTINI,SANTA ISABEL,Lacteos y Congelados,2800.0,0
REGIMEL,SANTA ISABEL,Lacteos y Congelados,1550.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,4590.0,0
LUCCHETTI,SANTA ISABEL,Lacteos y Congelados,810.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,3310.0,0
PAN,SANTA ISABEL,Lacteos y Congelados,1850.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,750.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2930.0,0
AMBROSOLI,SANTA ISABEL,Lacteos y Congelados,2550.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,4570.0,0
COLUN,SANTA ISABEL,Lacteos y Congelados,1000.0,0
WATTS,SANTA ISABEL,Lacteos y Congelados,1230.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,1240.0,0
CHOCAPIC,SANTA ISABEL,Lacteos y Congelados,640.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,820.0,0
TUCAPEL,SANTA ISABEL,Lacteos y Congelados,1990.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,670.0,0
IANSA CERO K,SANTA ISABEL,Lacteos y Congelados,3420.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,160.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,3110.0,0
SUPERIOR,SANTA ISABEL,Lacteos y Congelados,2030.0,0
LIVEAN,SANTA ISABEL,Lacteos y Congelados,2340.0,0
HELLMANNS,SANTA ISABEL,Lacteos y Congelados,3490.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2450.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,6850.0,0
DON JUAN,SANTA ISABEL,Lacteos y Congelados,2280.0,0
SELECTA,SANTA ISABEL,Lacteos y Congelados,4290.0,0
NESCAFE,SANTA ISABEL,Lacteos y Congelados,3290.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1790.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,630.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,1340.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,2760.0,0
BIOSAL,SANTA ISABEL,Lacteos y Congelados,4250.0,0
CHOCAPIC,SANTA ISABEL,Lacteos y Congelados,6250.0,0
ACONCAGUA,SANTA ISABEL,Lacteos y Congelados,2290.0,0
TIA LIA,SANTA ISABEL,Lacteos y Congelados,920.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,2070.0,0
TIA LIA,SANTA ISABEL,Lacteos y Congelados,830.0,0
PEARL RIVER BRIDGE,SANTA ISABEL,Lacteos y Congelados,1950.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,1130.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,4120.0,0
TWININGS,SANTA ISABEL,Lacteos y Congelados,6990.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,500.0,0
BANQUETE,SANTA ISABEL,Lacteos y Congelados,5490.0,0
SUPREMO,SANTA ISABEL,Lacteos y Congelados,2950.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,490.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,8650.0,0
TRAVERSO,SANTA ISABEL,Lacteos y Congelados,630.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,960.0,0
GOURMET,SANTA ISABEL,Lacteos y Congelados,610.0,0
HEINZ,SANTA ISABEL,Lacteos y Congelados,1890.0,0
SAN JOSE,SANTA ISABEL,Lacteos y Congelados,2760.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,4990.0,0
LUCCHETTI,SANTA ISABEL,Lacteos y Congelados,1130.0,0
NESTLE,SANTA ISABEL,Lacteos y Congelados,4990.0,0
THE WILD FOODS,SANTA ISABEL,Lacteos y Congelados,4990.0,0
ECKART,SANTA ISABEL,Lacteos y Congelados,3110.0,0
LIVEAN,SANTA ISABEL,Lacteos y Congelados,820.0,0
LA VIEJA FABRICA,SANTA ISABEL,Lacteos y Congelados,3490.0,0
MAGGI,SANTA ISABEL,Lacteos y Congelados,720.0,0
SOUL BAR,SANTA ISABEL,Lacteos y Congelados,2990.0,0
COSTA,SANTA ISABEL,Lacteos y Congelados,1920.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,5710.0,0
HOFFMANN,SANTA ISABEL,Lacteos y Congelados,8310.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,2590.0,0
KARDAMILI,SANTA ISABEL,Lacteos y Congelados,9890.0,0
IANSA,SANTA ISABEL,Lacteos y Congelados,1970.0,0
TWININGS,SANTA ISABEL,Lacteos y Congelados,6990.0,0
EN LINEA,SANTA ISABEL,Lacteos y Congelados,2650.0,0
CUISINE & CO,SANTA ISABEL,Lacteos y Congelados,1190.0,0
